Geneid	CO2	avg.z	locus
gene-SYNPCC7002_RS04995	0.04	1.4385977157205116	32049.SYNPCC7002_A1001
gene-SYNPCC7002_RS04995	4	-0.6932081435970923	32049.SYNPCC7002_A1001
gene-SYNPCC7002_RS04995	8	-0.8919755705531376	32049.SYNPCC7002_A1001
gene-SYNPCC7002_RS04995	30	0.14658599842970907	32049.SYNPCC7002_A1001
gene-SYNPCC7002_RS05005	0.04	-1.121520226094842	32049.SYNPCC7002_A1003
gene-SYNPCC7002_RS05005	4	0.9727089719127431	32049.SYNPCC7002_A1003
gene-SYNPCC7002_RS05005	8	0.048073873965176345	32049.SYNPCC7002_A1003
gene-SYNPCC7002_RS05005	30	0.1007373802169344	32049.SYNPCC7002_A1003
gene-SYNPCC7002_RS05010	0.04	1.1706239263054647	32049.SYNPCC7002_A1004
gene-SYNPCC7002_RS05010	4	-0.9812414828647497	32049.SYNPCC7002_A1004
gene-SYNPCC7002_RS05010	8	0.122341750190319	32049.SYNPCC7002_A1004
gene-SYNPCC7002_RS05010	30	-0.31172419363104514	32049.SYNPCC7002_A1004
gene-SYNPCC7002_RS05015	0.04	-0.7953770858681334	32049.SYNPCC7002_A1005
gene-SYNPCC7002_RS05015	4	1.0401392661056081	32049.SYNPCC7002_A1005
gene-SYNPCC7002_RS05015	8	-0.2817895178893464	32049.SYNPCC7002_A1005
gene-SYNPCC7002_RS05015	30	0.037027337651852246	32049.SYNPCC7002_A1005
gene-SYNPCC7002_RS05020	0.04	-1.607589425623289	32049.SYNPCC7002_A1006
gene-SYNPCC7002_RS05020	4	0.7354142000126607	32049.SYNPCC7002_A1006
gene-SYNPCC7002_RS05020	8	0.7383584236431753	32049.SYNPCC7002_A1006
gene-SYNPCC7002_RS05020	30	0.1338168019674416	32049.SYNPCC7002_A1006
gene-SYNPCC7002_RS05025	0.04	-1.4541701905267925	32049.SYNPCC7002_A1007
gene-SYNPCC7002_RS05025	4	0.848660057102694	32049.SYNPCC7002_A1007
gene-SYNPCC7002_RS05025	8	0.7354009601310916	32049.SYNPCC7002_A1007
gene-SYNPCC7002_RS05025	30	-0.12989082670700777	32049.SYNPCC7002_A1007
gene-SYNPCC7002_RS05030	0.04	0.6784852413001773	32049.SYNPCC7002_A1008
gene-SYNPCC7002_RS05030	4	0.2696138721564374	32049.SYNPCC7002_A1008
gene-SYNPCC7002_RS05030	8	0.6541234911628365	32049.SYNPCC7002_A1008
gene-SYNPCC7002_RS05030	30	-1.6022226046194548	32049.SYNPCC7002_A1008
gene-SYNPCC7002_RS05035	0.04	-1.1815262159092512	32049.SYNPCC7002_A1010
gene-SYNPCC7002_RS05035	4	0.344833515233735	32049.SYNPCC7002_A1010
gene-SYNPCC7002_RS05035	8	0.6261293889802821	32049.SYNPCC7002_A1010
gene-SYNPCC7002_RS05035	30	0.21056331169518347	32049.SYNPCC7002_A1010
gene-SYNPCC7002_RS05040	0.04	-1.5608661394410157	32049.SYNPCC7002_A1011
gene-SYNPCC7002_RS05040	4	0.6731680776892107	32049.SYNPCC7002_A1011
gene-SYNPCC7002_RS05040	8	0.7778479154197664	32049.SYNPCC7002_A1011
gene-SYNPCC7002_RS05040	30	0.1098501463320464	32049.SYNPCC7002_A1011
gene-SYNPCC7002_RS05050	0.04	-1.4976331543530743	32049.SYNPCC7002_A1013
gene-SYNPCC7002_RS05050	4	0.4708122190859672	32049.SYNPCC7002_A1013
gene-SYNPCC7002_RS05050	8	0.6005720209452863	32049.SYNPCC7002_A1013
gene-SYNPCC7002_RS05050	30	0.426248914321821	32049.SYNPCC7002_A1013
gene-SYNPCC7002_RS05055	0.04	-1.284869336084009	32049.SYNPCC7002_A1014
gene-SYNPCC7002_RS05055	4	0.5823893877963042	32049.SYNPCC7002_A1014
gene-SYNPCC7002_RS05055	8	0.5503139327567907	32049.SYNPCC7002_A1014
gene-SYNPCC7002_RS05055	30	0.15216601553096254	32049.SYNPCC7002_A1014
gene-SYNPCC7002_RS05060	0.04	1.6048643834422314	32049.SYNPCC7002_A1015
gene-SYNPCC7002_RS05060	4	-0.6185394955182711	32049.SYNPCC7002_A1015
gene-SYNPCC7002_RS05060	8	-0.7988840369910954	32049.SYNPCC7002_A1015
gene-SYNPCC7002_RS05060	30	-0.18744085093286805	32049.SYNPCC7002_A1015
gene-SYNPCC7002_RS05070	0.04	-1.0641889809853815	32049.SYNPCC7002_A1017
gene-SYNPCC7002_RS05070	4	0.6847046865301885	32049.SYNPCC7002_A1017
gene-SYNPCC7002_RS05070	8	0.7583442012252312	32049.SYNPCC7002_A1017
gene-SYNPCC7002_RS05070	30	-0.3788599067700365	32049.SYNPCC7002_A1017
gene-SYNPCC7002_RS05075	0.04	-0.04094764348895323	32049.SYNPCC7002_A1018
gene-SYNPCC7002_RS05075	4	0.7030669517732717	32049.SYNPCC7002_A1018
gene-SYNPCC7002_RS05075	8	0.8895575681504206	32049.SYNPCC7002_A1018
gene-SYNPCC7002_RS05075	30	-1.5516768764347195	32049.SYNPCC7002_A1018
gene-SYNPCC7002_RS05080	0.04	-1.2371577734299475	32049.SYNPCC7002_A1019
gene-SYNPCC7002_RS05080	4	0.6978211667034326	32049.SYNPCC7002_A1019
gene-SYNPCC7002_RS05080	8	0.6723406118470772	32049.SYNPCC7002_A1019
gene-SYNPCC7002_RS05080	30	-0.13300400512052318	32049.SYNPCC7002_A1019
gene-SYNPCC7002_RS05085	0.04	0.5333270808359969	32049.SYNPCC7002_A1020
gene-SYNPCC7002_RS05085	4	0.13847608929854027	32049.SYNPCC7002_A1020
gene-SYNPCC7002_RS05085	8	0.6229782001563531	32049.SYNPCC7002_A1020
gene-SYNPCC7002_RS05085	30	-1.2947813702908586	32049.SYNPCC7002_A1020
gene-SYNPCC7002_RS05095	0.04	-1.58210143321547	32049.SYNPCC7002_A1022
gene-SYNPCC7002_RS05095	4	0.605611043324347	32049.SYNPCC7002_A1022
gene-SYNPCC7002_RS05095	8	0.7701813104819465	32049.SYNPCC7002_A1022
gene-SYNPCC7002_RS05095	30	0.20630907940917736	32049.SYNPCC7002_A1022
gene-SYNPCC7002_RS05100	0.04	-1.4808055593050127	32049.SYNPCC7002_A1023
gene-SYNPCC7002_RS05100	4	0.7979873731731211	32049.SYNPCC7002_A1023
gene-SYNPCC7002_RS05100	8	0.8883387898073833	32049.SYNPCC7002_A1023
gene-SYNPCC7002_RS05100	30	-0.20552060367550642	32049.SYNPCC7002_A1023
gene-SYNPCC7002_RS05105	0.04	-1.1093329682699093	32049.SYNPCC7002_A1024
gene-SYNPCC7002_RS05105	4	0.7829176057651243	32049.SYNPCC7002_A1024
gene-SYNPCC7002_RS05105	8	1.0722877623817677	32049.SYNPCC7002_A1024
gene-SYNPCC7002_RS05105	30	-0.7458723998769816	32049.SYNPCC7002_A1024
gene-SYNPCC7002_RS05110	0.04	-1.4931935996986858	32049.SYNPCC7002_A1025
gene-SYNPCC7002_RS05110	4	0.8270303870113302	32049.SYNPCC7002_A1025
gene-SYNPCC7002_RS05110	8	0.8601477849602497	32049.SYNPCC7002_A1025
gene-SYNPCC7002_RS05110	30	-0.19398457227290672	32049.SYNPCC7002_A1025
gene-SYNPCC7002_RS05115	0.04	-1.5373064273002373	32049.SYNPCC7002_A1026
gene-SYNPCC7002_RS05115	4	0.7156502594047707	32049.SYNPCC7002_A1026
gene-SYNPCC7002_RS05115	8	0.8860477888804323	32049.SYNPCC7002_A1026
gene-SYNPCC7002_RS05115	30	-0.06439162098496636	32049.SYNPCC7002_A1026
gene-SYNPCC7002_RS05120	0.04	-1.5478972530038548	32049.SYNPCC7002_A1027
gene-SYNPCC7002_RS05120	4	0.6843491908375106	32049.SYNPCC7002_A1027
gene-SYNPCC7002_RS05120	8	0.8952919969835303	32049.SYNPCC7002_A1027
gene-SYNPCC7002_RS05120	30	-0.03174393481718583	32049.SYNPCC7002_A1027
gene-SYNPCC7002_RS05125	0.04	-1.528668000106506	32049.SYNPCC7002_A1028
gene-SYNPCC7002_RS05125	4	0.7468646554385422	32049.SYNPCC7002_A1028
gene-SYNPCC7002_RS05125	8	0.8834508831790515	32049.SYNPCC7002_A1028
gene-SYNPCC7002_RS05125	30	-0.10164753851108208	32049.SYNPCC7002_A1028
gene-SYNPCC7002_RS05130	0.04	-1.478698925915538	32049.SYNPCC7002_A1029
gene-SYNPCC7002_RS05130	4	0.735428732772553	32049.SYNPCC7002_A1029
gene-SYNPCC7002_RS05130	8	0.9410226917437141	32049.SYNPCC7002_A1029
gene-SYNPCC7002_RS05130	30	-0.19775249860071356	32049.SYNPCC7002_A1029
gene-SYNPCC7002_RS05135	0.04	-1.4496478671283706	32049.SYNPCC7002_A1030
gene-SYNPCC7002_RS05135	4	0.7169484147516529	32049.SYNPCC7002_A1030
gene-SYNPCC7002_RS05135	8	0.978360941052637	32049.SYNPCC7002_A1030
gene-SYNPCC7002_RS05135	30	-0.2456614886759247	32049.SYNPCC7002_A1030
gene-SYNPCC7002_RS05140	0.04	-1.3890646494100425	32049.SYNPCC7002_A1031
gene-SYNPCC7002_RS05140	4	0.7446681364602737	32049.SYNPCC7002_A1031
gene-SYNPCC7002_RS05140	8	0.9817853667779609	32049.SYNPCC7002_A1031
gene-SYNPCC7002_RS05140	30	-0.33738885382819706	32049.SYNPCC7002_A1031
gene-SYNPCC7002_RS05145	0.04	-0.8808804692629539	32049.SYNPCC7002_A1032
gene-SYNPCC7002_RS05145	4	0.4649423242135899	32049.SYNPCC7002_A1032
gene-SYNPCC7002_RS05145	8	0.8483713334560302	32049.SYNPCC7002_A1032
gene-SYNPCC7002_RS05145	30	-0.4324331884066673	32049.SYNPCC7002_A1032
gene-SYNPCC7002_RS05150	0.04	-1.3842509551507103	32049.SYNPCC7002_A1033
gene-SYNPCC7002_RS05150	4	0.7552451787772381	32049.SYNPCC7002_A1033
gene-SYNPCC7002_RS05150	8	0.9946095442117724	32049.SYNPCC7002_A1033
gene-SYNPCC7002_RS05150	30	-0.36560376783831017	32049.SYNPCC7002_A1033
gene-SYNPCC7002_RS05155	0.04	1.2587430340595376	32049.SYNPCC7002_A1034
gene-SYNPCC7002_RS05155	4	-0.2531814056842539	32049.SYNPCC7002_A1034
gene-SYNPCC7002_RS05155	8	0.3048596567374038	32049.SYNPCC7002_A1034
gene-SYNPCC7002_RS05155	30	-1.3104212851127024	32049.SYNPCC7002_A1034
gene-SYNPCC7002_RS05160	0.04	1.6225882552692237	32049.SYNPCC7002_A1035
gene-SYNPCC7002_RS05160	4	-0.3975586061190332	32049.SYNPCC7002_A1035
gene-SYNPCC7002_RS05160	8	-0.838557771049636	32049.SYNPCC7002_A1035
gene-SYNPCC7002_RS05160	30	-0.38647187810054956	32049.SYNPCC7002_A1035
gene-SYNPCC7002_RS05165	0.04	-1.5020254754777989	32049.SYNPCC7002_A1036
gene-SYNPCC7002_RS05165	4	0.8043886179865297	32049.SYNPCC7002_A1036
gene-SYNPCC7002_RS05165	8	0.7887042868051317	32049.SYNPCC7002_A1036
gene-SYNPCC7002_RS05165	30	-0.0910674293138679	32049.SYNPCC7002_A1036
gene-SYNPCC7002_RS05170	0.04	-1.4700192134049903	32049.SYNPCC7002_A1037
gene-SYNPCC7002_RS05170	4	0.6613790068177108	32049.SYNPCC7002_A1037
gene-SYNPCC7002_RS05170	8	0.9764111170730596	32049.SYNPCC7002_A1037
gene-SYNPCC7002_RS05170	30	-0.16777091048578288	32049.SYNPCC7002_A1037
gene-SYNPCC7002_RS05175	0.04	-1.5084534257483169	32049.SYNPCC7002_A1038
gene-SYNPCC7002_RS05175	4	0.7743860530720165	32049.SYNPCC7002_A1038
gene-SYNPCC7002_RS05175	8	0.8775602029112644	32049.SYNPCC7002_A1038
gene-SYNPCC7002_RS05175	30	-0.14349283023497658	32049.SYNPCC7002_A1038
gene-SYNPCC7002_RS05180	0.04	-1.4832635054494039	32049.SYNPCC7002_A1039
gene-SYNPCC7002_RS05180	4	0.7410378797584247	32049.SYNPCC7002_A1039
gene-SYNPCC7002_RS05180	8	0.9406379800429941	32049.SYNPCC7002_A1039
gene-SYNPCC7002_RS05180	30	-0.1984123543520276	32049.SYNPCC7002_A1039
gene-SYNPCC7002_RS05185	0.04	-1.4733370728088968	32049.SYNPCC7002_A1040
gene-SYNPCC7002_RS05185	4	0.6855168531732221	32049.SYNPCC7002_A1040
gene-SYNPCC7002_RS05185	8	0.9358952431099602	32049.SYNPCC7002_A1040
gene-SYNPCC7002_RS05185	30	-0.14807502347428608	32049.SYNPCC7002_A1040
gene-SYNPCC7002_RS05190	0.04	-1.4891577647582346	32049.SYNPCC7002_A1041
gene-SYNPCC7002_RS05190	4	0.7309572465273868	32049.SYNPCC7002_A1041
gene-SYNPCC7002_RS05190	8	0.9537654235495379	32049.SYNPCC7002_A1041
gene-SYNPCC7002_RS05190	30	-0.19556490531868465	32049.SYNPCC7002_A1041
gene-SYNPCC7002_RS05195	0.04	-1.4707887719840547	32049.SYNPCC7002_A1042
gene-SYNPCC7002_RS05195	4	0.7405943770001807	32049.SYNPCC7002_A1042
gene-SYNPCC7002_RS05195	8	0.9554053554099798	32049.SYNPCC7002_A1042
gene-SYNPCC7002_RS05195	30	-0.22521096042610297	32049.SYNPCC7002_A1042
gene-SYNPCC7002_RS05200	0.04	-1.403131414002435	32049.SYNPCC7002_A1043
gene-SYNPCC7002_RS05200	4	0.7533775207536489	32049.SYNPCC7002_A1043
gene-SYNPCC7002_RS05200	8	0.9966491234172111	32049.SYNPCC7002_A1043
gene-SYNPCC7002_RS05200	30	-0.3468952301684452	32049.SYNPCC7002_A1043
gene-SYNPCC7002_RS05205	0.04	-1.4067316455341972	32049.SYNPCC7002_A1044
gene-SYNPCC7002_RS05205	4	0.7916366212216706	32049.SYNPCC7002_A1044
gene-SYNPCC7002_RS05205	8	0.9647705782429497	32049.SYNPCC7002_A1044
gene-SYNPCC7002_RS05205	30	-0.349675553930418	32049.SYNPCC7002_A1044
gene-SYNPCC7002_RS05210	0.04	-1.3948267567522106	32049.SYNPCC7002_A1045
gene-SYNPCC7002_RS05210	4	0.8388038936924902	32049.SYNPCC7002_A1045
gene-SYNPCC7002_RS05210	8	0.9128346669378522	32049.SYNPCC7002_A1045
gene-SYNPCC7002_RS05210	30	-0.3568118038781325	32049.SYNPCC7002_A1045
gene-SYNPCC7002_RS05215	0.04	-1.3544845487615431	32049.SYNPCC7002_A1046
gene-SYNPCC7002_RS05215	4	0.8026630862865853	32049.SYNPCC7002_A1046
gene-SYNPCC7002_RS05215	8	0.9608785098292905	32049.SYNPCC7002_A1046
gene-SYNPCC7002_RS05215	30	-0.40905704735433757	32049.SYNPCC7002_A1046
gene-SYNPCC7002_RS05220	0.04	-1.2930263562051878	32049.SYNPCC7002_A1047
gene-SYNPCC7002_RS05220	4	0.8352631745731609	32049.SYNPCC7002_A1047
gene-SYNPCC7002_RS05220	8	0.9522699808063273	32049.SYNPCC7002_A1047
gene-SYNPCC7002_RS05220	30	-0.49450679917428597	32049.SYNPCC7002_A1047
gene-SYNPCC7002_RS05225	0.04	-1.5075800745119086	32049.SYNPCC7002_A1048
gene-SYNPCC7002_RS05225	4	0.7629421879624433	32049.SYNPCC7002_A1048
gene-SYNPCC7002_RS05225	8	0.8761423508659054	32049.SYNPCC7002_A1048
gene-SYNPCC7002_RS05225	30	-0.13150446431644272	32049.SYNPCC7002_A1048
gene-SYNPCC7002_RS05230	0.04	-1.4958401860018953	32049.SYNPCC7002_A1049
gene-SYNPCC7002_RS05230	4	0.7654091648236742	32049.SYNPCC7002_A1049
gene-SYNPCC7002_RS05230	8	0.8859294170865516	32049.SYNPCC7002_A1049
gene-SYNPCC7002_RS05230	30	-0.15549839590833914	32049.SYNPCC7002_A1049
gene-SYNPCC7002_RS05235	0.04	-1.5194732058251486	32049.SYNPCC7002_A1050
gene-SYNPCC7002_RS05235	4	0.7546087747983684	32049.SYNPCC7002_A1050
gene-SYNPCC7002_RS05235	8	0.8679758577989536	32049.SYNPCC7002_A1050
gene-SYNPCC7002_RS05235	30	-0.1031114267721735	32049.SYNPCC7002_A1050
gene-SYNPCC7002_RS05240	0.04	-1.5161039284814584	32049.SYNPCC7002_A1051
gene-SYNPCC7002_RS05240	4	0.752063203539366	32049.SYNPCC7002_A1051
gene-SYNPCC7002_RS05240	8	0.8804548117308904	32049.SYNPCC7002_A1051
gene-SYNPCC7002_RS05240	30	-0.11641408678879904	32049.SYNPCC7002_A1051
gene-SYNPCC7002_RS05245	0.04	-1.5264675014417939	32049.SYNPCC7002_A1052
gene-SYNPCC7002_RS05245	4	0.7553877668848233	32049.SYNPCC7002_A1052
gene-SYNPCC7002_RS05245	8	0.8361911251988502	32049.SYNPCC7002_A1052
gene-SYNPCC7002_RS05245	30	-0.0651113906418776	32049.SYNPCC7002_A1052
gene-SYNPCC7002_RS05250	0.04	-1.5212950137257624	32049.SYNPCC7002_A1053
gene-SYNPCC7002_RS05250	4	0.7394701655732486	32049.SYNPCC7002_A1053
gene-SYNPCC7002_RS05250	8	0.8856151944642036	32049.SYNPCC7002_A1053
gene-SYNPCC7002_RS05250	30	-0.10379034631169307	32049.SYNPCC7002_A1053
gene-SYNPCC7002_RS05255	0.04	-1.497868118597207	32049.SYNPCC7002_A1054
gene-SYNPCC7002_RS05255	4	0.7366928814111948	32049.SYNPCC7002_A1054
gene-SYNPCC7002_RS05255	8	0.9000796833750675	32049.SYNPCC7002_A1054
gene-SYNPCC7002_RS05255	30	-0.13890444618905307	32049.SYNPCC7002_A1054
gene-SYNPCC7002_RS05260	0.04	-1.4928115629410643	32049.SYNPCC7002_A1055
gene-SYNPCC7002_RS05260	4	0.757897302262712	32049.SYNPCC7002_A1055
gene-SYNPCC7002_RS05260	8	0.8989736490726411	32049.SYNPCC7002_A1055
gene-SYNPCC7002_RS05260	30	-0.16405938839429463	32049.SYNPCC7002_A1055
gene-SYNPCC7002_RS05265	0.04	-1.4815893994593148	32049.SYNPCC7002_A1056
gene-SYNPCC7002_RS05265	4	0.741735321639173	32049.SYNPCC7002_A1056
gene-SYNPCC7002_RS05265	8	0.9274206131022216	32049.SYNPCC7002_A1056
gene-SYNPCC7002_RS05265	30	-0.18756653528208658	32049.SYNPCC7002_A1056
gene-SYNPCC7002_RS05270	0.04	-1.4623175456365534	32049.SYNPCC7002_A1057
gene-SYNPCC7002_RS05270	4	0.7661116582805136	32049.SYNPCC7002_A1057
gene-SYNPCC7002_RS05270	8	0.9107438995678502	32049.SYNPCC7002_A1057
gene-SYNPCC7002_RS05270	30	-0.21453801221181562	32049.SYNPCC7002_A1057
gene-SYNPCC7002_RS05275	0.04	-1.454580495440974	32049.SYNPCC7002_A1058
gene-SYNPCC7002_RS05275	4	0.762919550905764	32049.SYNPCC7002_A1058
gene-SYNPCC7002_RS05275	8	0.9216032432721255	32049.SYNPCC7002_A1058
gene-SYNPCC7002_RS05275	30	-0.22994229873691252	32049.SYNPCC7002_A1058
gene-SYNPCC7002_RS05280	0.04	-1.4825889871065714	32049.SYNPCC7002_A1059
gene-SYNPCC7002_RS05280	4	0.7420225964589071	32049.SYNPCC7002_A1059
gene-SYNPCC7002_RS05280	8	0.8988991372892675	32049.SYNPCC7002_A1059
gene-SYNPCC7002_RS05280	30	-0.15833274664160268	32049.SYNPCC7002_A1059
gene-SYNPCC7002_RS05285	0.04	-1.4774791807327452	32049.SYNPCC7002_A1060
gene-SYNPCC7002_RS05285	4	0.7452750933898358	32049.SYNPCC7002_A1060
gene-SYNPCC7002_RS05285	8	0.8944700752575219	32049.SYNPCC7002_A1060
gene-SYNPCC7002_RS05285	30	-0.16226598791460964	32049.SYNPCC7002_A1060
gene-SYNPCC7002_RS05290	0.04	-1.4740931056119448	32049.SYNPCC7002_A1061
gene-SYNPCC7002_RS05290	4	0.7274767754944935	32049.SYNPCC7002_A1061
gene-SYNPCC7002_RS05290	8	0.8681345128498646	32049.SYNPCC7002_A1061
gene-SYNPCC7002_RS05290	30	-0.12151818273240955	32049.SYNPCC7002_A1061
gene-SYNPCC7002_RS05295	0.04	-1.4765241934436955	32049.SYNPCC7002_A1062
gene-SYNPCC7002_RS05295	4	0.7527183632865153	32049.SYNPCC7002_A1062
gene-SYNPCC7002_RS05295	8	0.8545753492685543	32049.SYNPCC7002_A1062
gene-SYNPCC7002_RS05295	30	-0.13076951911137974	32049.SYNPCC7002_A1062
gene-SYNPCC7002_RS05300	0.04	-1.4721900283945588	32049.SYNPCC7002_A1063
gene-SYNPCC7002_RS05300	4	0.7318919338569689	32049.SYNPCC7002_A1063
gene-SYNPCC7002_RS05300	8	0.9022033403216039	32049.SYNPCC7002_A1063
gene-SYNPCC7002_RS05300	30	-0.16190524578401821	32049.SYNPCC7002_A1063
gene-SYNPCC7002_RS05305	0.04	-1.4652970048266347	32049.SYNPCC7002_A1064
gene-SYNPCC7002_RS05305	4	0.7239839112825505	32049.SYNPCC7002_A1064
gene-SYNPCC7002_RS05305	8	0.9275615280510021	32049.SYNPCC7002_A1064
gene-SYNPCC7002_RS05305	30	-0.18624843450692105	32049.SYNPCC7002_A1064
gene-SYNPCC7002_RS05310	0.04	-1.460164904586339	32049.SYNPCC7002_A1065
gene-SYNPCC7002_RS05310	4	0.7259257480306449	32049.SYNPCC7002_A1065
gene-SYNPCC7002_RS05310	8	0.9267353832100211	32049.SYNPCC7002_A1065
gene-SYNPCC7002_RS05310	30	-0.1924962266543231	32049.SYNPCC7002_A1065
gene-SYNPCC7002_RS05315	0.04	-1.4406308614128285	32049.SYNPCC7002_A1066
gene-SYNPCC7002_RS05315	4	0.7507613284647738	32049.SYNPCC7002_A1066
gene-SYNPCC7002_RS05315	8	0.9820592208700308	32049.SYNPCC7002_A1066
gene-SYNPCC7002_RS05315	30	-0.2921896879219894	32049.SYNPCC7002_A1066
gene-SYNPCC7002_RS05325	0.04	0.7545646622675835	32049.SYNPCC7002_A1068
gene-SYNPCC7002_RS05325	4	0.37014370289854237	32049.SYNPCC7002_A1068
gene-SYNPCC7002_RS05325	8	0.310191406437751	32049.SYNPCC7002_A1068
gene-SYNPCC7002_RS05325	30	-1.434899771603852	32049.SYNPCC7002_A1068
gene-SYNPCC7002_RS05330	0.04	-0.9209827372490348	32049.SYNPCC7002_A1069
gene-SYNPCC7002_RS05330	4	1.178086303504666	32049.SYNPCC7002_A1069
gene-SYNPCC7002_RS05330	8	0.3893904812336803	32049.SYNPCC7002_A1069
gene-SYNPCC7002_RS05330	30	-0.6464940474893157	32049.SYNPCC7002_A1069
gene-SYNPCC7002_RS05335	0.04	-0.9538790019956129	32049.SYNPCC7002_A1070
gene-SYNPCC7002_RS05335	4	1.3312753941738409	32049.SYNPCC7002_A1070
gene-SYNPCC7002_RS05335	8	0.15150492818390082	32049.SYNPCC7002_A1070
gene-SYNPCC7002_RS05335	30	-0.5289013203621191	32049.SYNPCC7002_A1070
gene-SYNPCC7002_RS05340	0.04	-1.5555989613903822	32049.SYNPCC7002_A1071
gene-SYNPCC7002_RS05340	4	0.8824873620827541	32049.SYNPCC7002_A1071
gene-SYNPCC7002_RS05340	8	0.524458198513769	32049.SYNPCC7002_A1071
gene-SYNPCC7002_RS05340	30	0.14865340079386383	32049.SYNPCC7002_A1071
gene-SYNPCC7002_RS05345	0.04	1.3597673042713032	32049.SYNPCC7002_A1072
gene-SYNPCC7002_RS05345	4	-0.2606834064348557	32049.SYNPCC7002_A1072
gene-SYNPCC7002_RS05345	8	-0.1305454235229886	32049.SYNPCC7002_A1072
gene-SYNPCC7002_RS05345	30	-0.9685384743134642	32049.SYNPCC7002_A1072
gene-SYNPCC7002_RS05350	0.04	1.3023623293713902	32049.SYNPCC7002_A1073
gene-SYNPCC7002_RS05350	4	-0.41122478676388713	32049.SYNPCC7002_A1073
gene-SYNPCC7002_RS05350	8	-0.22349636838978718	32049.SYNPCC7002_A1073
gene-SYNPCC7002_RS05350	30	-0.6676411742177257	32049.SYNPCC7002_A1073
gene-SYNPCC7002_RS05360	0.04	1.443835073328549	32049.SYNPCC7002_A1075
gene-SYNPCC7002_RS05360	4	-0.6180937181119995	32049.SYNPCC7002_A1075
gene-SYNPCC7002_RS05360	8	-0.9899470074103321	32049.SYNPCC7002_A1075
gene-SYNPCC7002_RS05360	30	0.1642056521938005	32049.SYNPCC7002_A1075
gene-SYNPCC7002_RS05365	0.04	1.0918487611656063	32049.SYNPCC7002_A1076
gene-SYNPCC7002_RS05365	4	-0.48185487882258926	32049.SYNPCC7002_A1076
gene-SYNPCC7002_RS05365	8	-1.1737655793825048	32049.SYNPCC7002_A1076
gene-SYNPCC7002_RS05365	30	0.563771697039495	32049.SYNPCC7002_A1076
gene-SYNPCC7002_RS05375	0.04	-1.6128249243249462	32049.SYNPCC7002_A1078
gene-SYNPCC7002_RS05375	4	0.6507880096528272	32049.SYNPCC7002_A1078
gene-SYNPCC7002_RS05375	8	0.2896198910398972	32049.SYNPCC7002_A1078
gene-SYNPCC7002_RS05375	30	0.6724170236322216	32049.SYNPCC7002_A1078
gene-SYNPCC7002_RS05380	0.04	0.8870843773911745	32049.SYNPCC7002_A1079
gene-SYNPCC7002_RS05380	4	-1.1185716077321346	32049.SYNPCC7002_A1079
gene-SYNPCC7002_RS05380	8	-0.6422041849642729	32049.SYNPCC7002_A1079
gene-SYNPCC7002_RS05380	30	0.8736914153052329	32049.SYNPCC7002_A1079
gene-SYNPCC7002_RS05385	0.04	-1.013496681707083	32049.SYNPCC7002_A1080
gene-SYNPCC7002_RS05385	4	0.5218073406630044	32049.SYNPCC7002_A1080
gene-SYNPCC7002_RS05385	8	0.9935139964316028	32049.SYNPCC7002_A1080
gene-SYNPCC7002_RS05385	30	-0.5018246553875316	32049.SYNPCC7002_A1080
gene-SYNPCC7002_RS05390	0.04	-0.5161262695450092	32049.SYNPCC7002_A1081
gene-SYNPCC7002_RS05390	4	0.48144974133462737	32049.SYNPCC7002_A1081
gene-SYNPCC7002_RS05390	8	1.0982109756202123	32049.SYNPCC7002_A1081
gene-SYNPCC7002_RS05390	30	-1.0635344474098622	32049.SYNPCC7002_A1081
gene-SYNPCC7002_RS05395	0.04	-1.5350202950561986	32049.SYNPCC7002_A1082
gene-SYNPCC7002_RS05395	4	0.6527117198388421	32049.SYNPCC7002_A1082
gene-SYNPCC7002_RS05395	8	0.9052741001890505	32049.SYNPCC7002_A1082
gene-SYNPCC7002_RS05395	30	-0.022965524971667713	32049.SYNPCC7002_A1082
gene-SYNPCC7002_RS05405	0.04	-1.5821983209163615	32049.SYNPCC7002_A1084
gene-SYNPCC7002_RS05405	4	0.676340333413122	32049.SYNPCC7002_A1084
gene-SYNPCC7002_RS05405	8	0.5861696783981641	32049.SYNPCC7002_A1084
gene-SYNPCC7002_RS05405	30	0.3196883091050775	32049.SYNPCC7002_A1084
gene-SYNPCC7002_RS05410	0.04	-1.552260698905394	32049.SYNPCC7002_A1085
gene-SYNPCC7002_RS05410	4	0.7112890224323034	32049.SYNPCC7002_A1085
gene-SYNPCC7002_RS05410	8	0.500384865768416	32049.SYNPCC7002_A1085
gene-SYNPCC7002_RS05410	30	0.3405868107046909	32049.SYNPCC7002_A1085
gene-SYNPCC7002_RS05415	0.04	0.64011285006284	32049.SYNPCC7002_A1086
gene-SYNPCC7002_RS05415	4	0.8694217233977043	32049.SYNPCC7002_A1086
gene-SYNPCC7002_RS05415	8	-0.09530043551109287	32049.SYNPCC7002_A1086
gene-SYNPCC7002_RS05415	30	-1.414234137949461	32049.SYNPCC7002_A1086
gene-SYNPCC7002_RS05425	0.04	-1.5807187066932973	32049.SYNPCC7002_A1088
gene-SYNPCC7002_RS05425	4	0.6033824389223272	32049.SYNPCC7002_A1088
gene-SYNPCC7002_RS05425	8	0.44155666298211005	32049.SYNPCC7002_A1088
